student_id,age,gender,program,prior_gpa,total_logins,avg_session_duration,time_spent_on_materials,num_forum_posts,num_forum_replies,late_submissions,quiz_attempts,quiz_scores_avg,assignment_scores_avg,final_exam_score,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,student_performance
S2454,37,Female,MSc,3.13,123,33.0,15.43,19,14,4,3,98.34,61.9,47.28,0.207,0.005,0.179,0.119,0.454,Pass
S2455,38,Female,BSc,2.94,128,41.19,5.65,20,6,0,5,84.23,64.23,51.07,0.127,0.416,1.0,0.503,0.925,Fail
S2456,25,Female,MSc,2.1,132,28.84,34.4,15,10,1,3,82.36,96.15,46.79,0.702,0.894,0.626,0.81,0.303,Pass
S2457,31,Female,MSc,3.76,121,13.89,27.19,11,13,1,2,71.94,98.37,47.09,0.372,0.96,0.268,0.421,0.651,Fail
S2458,21,Female,MSc,2.89,128,30.05,40.19,14,15,2,5,70.79,96.56,84.73,0.392,0.021,0.792,0.336,0.228,Pass
S2459,28,Female,BSc,3.18,113,39.7,36.26,10,7,4,9,99.52,78.56,96.36,0.506,0.008,0.864,0.261,0.923,Fail
S2460,37,Female,BSc,2.28,108,24.36,49.46,13,14,4,6,41.28,54.56,71.71,0.678,0.549,0.806,0.993,0.251,Fail
S2461,32,Male,MSc,2.01,111,52.4,27.96,16,5,3,4,58.19,76.3,41.02,0.355,0.484,0.539,0.553,0.549,Fail
S2462,36,Female,MSc,2.49,103,17.56,24.22,16,9,1,7,48.03,75.35,34.58,0.828,0.405,0.011,0.876,0.662,Fail
S2463,24,Female,Diploma,3.41,130,28.36,17.9,19,9,0,5,58.9,94.49,46.74,0.189,0.03,0.316,0.124,0.897,Pass
S2464,36,Female,BSc,2.2,113,16.25,26.46,22,10,1,7,67.82,58.7,42.45,0.278,0.706,0.658,0.714,0.53,Fail
S2465,36,Male,MSc,3.82,113,30.24,44.28,20,14,1,2,60.52,52.04,70.5,0.73,0.512,0.378,0.858,0.459,Pass
S2466,28,Female,MSc,2.43,100,11.98,6.91,11,9,2,2,97.76,55.95,78.86,0.568,0.465,0.775,0.54,0.471,Fail
S2467,22,Female,Diploma,2.41,121,23.63,49.01,16,12,5,9,80.84,54.59,30.32,0.258,0.912,0.863,0.431,0.66,Fail
S2468,22,Male,MSc,2.36,116,30.04,49.7,12,7,5,4,83.68,78.9,60.77,0.508,0.176,0.376,0.853,0.797,Fail
S2469,39,Male,MSc,2.03,121,33.91,31.9,7,11,0,1,84.54,88.75,73.61,0.102,0.075,0.854,0.899,0.294,Fail
S2470,25,Female,MSc,3.54,127,37.18,19.92,17,11,2,9,93.95,62.09,43.5,0.349,0.336,0.127,0.745,0.37,Fail
S2471,27,Male,MSc,3.75,131,23.75,15.04,21,10,2,1,86.08,50.58,93.07,0.836,0.879,0.913,0.818,0.789,Pass
S2472,23,Other,Diploma,3.23,136,36.15,17.44,9,10,2,2,40.97,60.59,68.43,0.449,0.027,0.112,0.531,0.36,Pass
S2473,32,Female,BSc,2.38,136,35.45,7.25,19,11,5,9,55.68,72.79,54.18,0.829,0.563,0.099,0.479,0.822,Pass
S2474,33,Female,BSc,2.57,118,25.81,26.38,17,16,2,3,99.35,79.87,31.31,0.863,0.166,0.1,0.387,0.066,Fail
S2475,34,Male,Diploma,2.95,141,51.51,7.58,11,4,1,1,79.13,72.99,63.9,0.726,0.448,0.198,0.102,0.927,Fail
S2476,25,Male,MSc,3.91,140,37.28,37.33,11,5,5,3,44.09,55.4,53.52,0.043,0.098,0.234,0.095,0.644,Pass
S2477,25,Other,MSc,2.49,123,26.61,21.74,6,9,5,9,68.0,95.08,97.87,0.218,0.48,0.86,0.825,0.146,Pass
S2478,26,Male,BSc,3.46,114,57.37,13.97,16,8,3,2,98.85,66.27,56.51,0.089,0.664,0.21,0.781,0.434,Pass
S2479,19,Female,BSc,2.88,127,52.26,29.52,17,16,1,5,99.57,67.54,94.47,0.155,0.974,0.056,0.124,0.812,Fail
S2480,32,Male,MSc,2.6,113,59.13,48.82,8,13,2,1,65.95,98.04,78.02,0.453,0.938,0.113,0.157,0.002,Pass
S2481,35,Male,MSc,2.91,119,44.61,36.28,17,6,2,1,93.58,92.1,35.18,0.217,0.657,0.723,0.43,0.257,Fail
S2482,20,Male,BSc,2.14,130,28.91,27.13,14,11,3,7,75.52,88.38,95.29,0.716,0.173,0.767,0.787,0.441,Fail
S2483,34,Female,BSc,3.6,133,24.04,39.96,13,12,4,3,70.57,50.96,41.79,0.194,0.63,0.853,0.53,0.461,Pass
S2484,21,Other,Diploma,2.49,125,43.17,38.19,22,8,0,1,64.72,90.29,61.36,0.979,0.537,0.034,0.502,0.445,Fail
S2485,21,Male,BSc,3.45,120,59.04,45.13,16,7,2,1,93.53,67.32,94.61,0.292,0.317,0.931,0.134,0.764,Pass
S2486,31,Male,Diploma,2.14,115,41.34,14.21,10,9,2,5,77.27,52.56,88.0,0.902,0.259,0.067,0.307,0.433,Pass
S2487,26,Male,BSc,3.91,119,54.08,43.65,11,4,1,3,60.03,99.45,64.13,0.951,0.43,0.092,0.147,0.353,Pass
S2488,26,Female,MSc,2.39,104,26.46,18.55,14,9,2,4,69.52,50.32,44.48,0.184,0.061,0.175,0.105,0.203,Fail
S2489,35,Male,Diploma,3.77,120,30.35,47.34,15,14,2,6,66.64,95.32,65.65,0.996,0.445,0.659,0.165,0.849,Fail
S2490,27,Female,MSc,3.62,110,55.31,17.65,13,13,0,2,67.07,40.03,68.33,0.267,0.982,0.837,0.951,0.668,Fail
S2491,38,Female,BSc,3.94,102,47.84,46.71,15,8,1,7,58.7,66.28,99.79,0.658,0.841,0.715,0.606,0.358,Pass
S2492,21,Female,MSc,2.96,122,59.07,48.37,11,9,4,5,77.98,41.79,87.68,0.223,0.782,0.386,0.061,0.48,Fail
S2493,29,Male,BSc,3.45,121,48.74,11.55,18,10,2,8,43.13,94.75,90.29,0.658,0.023,0.705,0.225,0.222,Fail
S2494,25,Other,BSc,2.74,122,32.43,48.85,15,11,2,4,93.17,47.55,99.03,0.563,0.337,0.451,0.513,0.921,Pass
S2495,19,Male,Diploma,2.37,110,36.55,8.86,18,14,4,8,64.92,80.39,66.63,0.205,0.464,0.786,0.205,0.082,Fail
S2496,39,Male,MSc,2.89,120,55.03,14.84,14,8,3,4,88.05,77.87,70.97,0.018,0.104,0.275,0.409,0.594,Pass
S2497,30,Female,MSc,2.33,119,37.58,24.99,18,13,4,5,83.77,86.74,61.81,0.2,0.27,0.699,0.909,0.136,Fail
S2498,38,Female,BSc,3.96,127,22.77,49.71,18,6,4,3,68.31,84.81,38.78,0.473,0.295,0.528,0.119,0.271,Fail
S2499,33,Male,BSc,2.19,110,31.78,26.99,13,11,1,4,51.92,41.95,66.77,0.709,0.819,0.622,0.944,0.653,Pass
S2500,19,Male,BSc,3.18,136,35.82,29.77,18,12,5,9,73.73,63.3,70.78,0.747,0.357,0.17,0.658,0.919,Pass
S2501,28,Female,MSc,3.25,131,14.84,36.25,8,13,4,5,96.88,59.35,46.61,0.982,0.45,0.54,0.311,0.673,Pass
S2502,27,Male,MSc,3.08,121,47.19,48.57,16,13,1,4,51.15,98.37,84.8,0.765,0.041,0.847,0.514,0.58,Pass
S2503,32,Female,MSc,3.32,128,15.47,40.25,12,12,5,4,55.36,86.49,38.71,0.206,0.01,0.952,0.928,0.774,Fail
S2504,34,Female,Diploma,2.23,115,30.25,15.09,11,8,4,7,99.58,82.48,65.14,0.474,0.318,0.156,0.081,0.457,Fail
S2505,25,Male,BSc,3.11,124,50.23,18.63,15,9,2,2,93.55,66.53,76.39,0.792,0.726,0.756,0.119,0.863,Fail
S2506,35,Female,BSc,2.57,122,33.38,9.39,10,6,2,4,72.97,93.46,33.85,0.804,0.094,0.357,0.375,0.735,Pass
S2507,26,Male,BSc,3.88,106,52.1,34.0,8,10,5,3,81.68,41.01,86.28,0.86,0.376,0.131,0.083,0.639,Pass
S2508,25,Female,BSc,3.52,119,27.09,13.13,17,11,3,7,66.58,53.71,51.29,0.498,0.902,0.954,0.898,0.076,Fail
S2509,31,Female,BSc,3.95,104,57.88,16.58,15,13,5,4,64.25,81.7,80.24,0.284,0.239,0.069,0.918,0.895,Fail
S2510,35,Male,Diploma,2.08,122,20.47,44.97,13,11,4,8,66.59,70.5,37.57,0.391,0.959,0.563,0.434,0.55,Pass
S2511,39,Female,BSc,2.57,130,11.91,19.7,16,12,0,5,64.86,72.03,73.42,0.422,0.292,0.181,0.461,0.531,Fail
S2512,37,Other,Diploma,2.39,121,53.62,30.5,18,9,4,9,80.53,64.98,69.0,0.822,0.473,0.829,0.955,0.721,Fail
S2513,37,Male,BSc,2.02,102,47.61,22.89,12,6,5,9,59.83,49.99,40.5,0.12,0.461,0.857,0.492,0.811,Pass
S2514,38,Other,Diploma,2.48,149,21.6,8.33,25,10,0,3,50.25,49.97,73.73,0.776,0.16,0.329,0.764,0.159,Pass
S2515,29,Male,MSc,3.36,128,59.24,21.33,11,18,5,9,82.39,57.67,78.39,0.423,0.137,0.236,0.286,0.53,Fail
S2516,36,Male,Diploma,2.46,115,35.11,23.36,17,14,4,4,41.88,68.1,64.9,0.912,0.386,0.85,0.695,0.78,Pass
S2517,31,Male,BSc,3.02,132,57.55,45.31,22,7,1,9,83.13,89.45,70.5,0.762,0.302,0.236,0.978,0.738,Pass
S2518,34,Male,MSc,3.78,124,35.25,19.6,20,7,2,2,55.79,66.81,92.12,0.366,0.554,0.776,0.056,0.099,Fail
S2519,38,Male,Diploma,3.39,101,33.59,22.07,19,10,0,5,51.42,93.87,78.84,0.025,0.164,0.119,0.463,0.287,Pass
S2520,20,Male,BSc,2.79,127,32.46,40.23,15,7,0,6,62.74,47.23,93.42,0.046,0.449,0.579,0.37,0.26,Pass
S2521,24,Other,BSc,2.74,128,26.74,39.15,10,8,4,3,47.05,56.31,68.66,0.39,0.52,0.436,0.093,0.457,Pass
S2522,34,Female,BSc,2.91,128,36.69,40.92,14,8,2,2,63.07,44.23,42.24,0.72,0.82,0.44,0.994,0.843,Pass
S2523,29,Female,Diploma,2.35,118,32.63,47.92,14,13,3,1,46.14,70.6,47.24,0.215,0.457,0.295,0.55,0.224,Pass
S2524,26,Male,MSc,3.27,125,11.84,40.8,13,9,0,7,69.01,45.4,42.35,0.035,0.904,0.52,0.915,0.118,Fail
S2525,32,Male,MSc,2.73,101,23.02,23.34,25,12,2,4,50.57,87.74,53.47,0.151,0.226,0.457,0.88,0.65,Pass
S2526,35,Male,BSc,3.7,121,20.66,41.97,16,12,2,8,47.8,42.39,63.43,0.055,0.407,0.723,0.322,0.493,Pass
S2527,38,Female,BSc,3.51,110,53.37,27.89,18,18,0,8,74.75,68.52,47.92,0.711,0.965,0.333,0.744,0.747,Pass
S2528,30,Other,Diploma,3.22,108,39.94,17.5,18,5,1,8,77.51,65.24,63.29,0.543,0.813,0.536,0.625,0.837,Pass
S2529,38,Male,BSc,2.73,119,48.18,18.63,15,11,5,2,40.33,52.13,55.51,0.476,0.478,0.591,0.804,0.127,Pass
S2530,25,Male,MSc,2.42,107,57.84,15.07,9,11,1,5,63.26,75.21,68.87,0.771,0.295,0.071,0.792,0.145,Fail
S2531,31,Female,Diploma,3.55,117,42.2,11.52,19,8,4,8,44.68,63.17,60.0,0.213,0.706,0.565,0.92,0.954,Pass
S2532,25,Male,BSc,2.97,129,59.13,13.3,14,10,5,2,84.32,51.88,60.39,0.314,0.324,0.21,0.518,0.378,Fail
S2533,31,Male,MSc,2.45,124,25.59,7.84,22,14,5,2,80.89,89.59,64.34,0.015,0.395,0.062,0.799,0.929,Fail
S2534,24,Female,BSc,2.39,122,19.31,44.98,18,4,4,1,42.98,79.64,99.15,0.296,0.651,0.089,0.364,0.576,Pass
S2535,29,Female,MSc,2.33,131,30.17,46.9,10,11,2,6,96.48,40.73,68.96,0.104,0.377,0.955,0.166,0.62,Pass
S2536,28,Male,BSc,3.55,123,33.54,31.4,12,8,0,5,97.6,70.11,80.63,0.833,0.771,0.771,0.059,0.974,Fail
S2537,39,Male,MSc,2.46,133,54.77,42.82,19,13,1,1,60.08,56.28,59.17,0.727,0.954,0.979,0.357,0.543,Fail
S2538,39,Other,BSc,3.05,128,38.0,13.26,16,4,2,8,47.84,94.91,52.81,0.729,0.849,0.971,0.974,0.328,Pass
S2539,28,Male,BSc,2.9,116,24.61,45.58,13,7,1,8,46.86,83.53,94.16,0.68,0.147,0.811,0.16,0.891,Fail
S2540,39,Male,MSc,3.16,120,47.13,27.79,15,6,0,5,90.44,76.7,81.97,0.979,0.086,0.512,0.265,0.47,Fail
S2541,30,Male,BSc,3.75,130,35.29,8.02,19,7,1,3,67.55,45.34,70.77,0.294,0.066,0.394,0.205,0.549,Pass
S2542,35,Male,MSc,3.74,132,18.11,11.36,19,13,3,8,40.57,95.84,53.55,0.681,0.405,0.204,0.192,0.002,Fail
S2543,19,Male,BSc,2.9,126,38.84,18.9,14,15,4,3,95.52,48.65,48.05,0.702,0.253,0.971,0.747,0.295,Pass
S2544,38,Female,MSc,2.03,121,55.57,6.96,21,6,5,4,75.56,67.04,47.65,0.159,0.624,0.865,0.584,0.011,Fail
S2545,32,Male,BSc,2.85,123,52.13,18.92,16,8,1,7,81.42,80.86,65.26,0.786,0.964,0.047,0.809,0.719,Pass
S2546,37,Male,MSc,3.21,132,39.34,7.7,16,10,0,7,89.41,69.69,91.24,0.397,0.634,0.159,0.72,0.581,Pass
S2547,35,Female,BSc,3.12,118,28.85,15.62,20,9,0,4,89.11,92.95,91.67,0.087,0.868,0.128,0.438,0.131,Fail
S2548,32,Female,BSc,3.3,118,14.35,16.96,15,9,3,9,44.55,90.12,82.15,0.646,0.738,0.947,0.253,0.366,Fail
S2549,36,Female,BSc,2.31,129,33.48,49.75,16,8,0,6,74.44,48.12,67.97,0.387,0.097,0.808,0.083,0.339,Pass
S2550,29,Female,MSc,3.29,119,47.6,15.6,20,10,3,8,81.77,77.06,46.44,0.19,0.664,0.906,0.746,0.775,Fail
S2551,30,Male,BSc,2.37,110,28.01,15.76,17,11,2,7,45.14,43.13,63.52,0.079,0.739,0.063,0.484,0.692,Fail
S2552,39,Female,Diploma,3.5,109,21.77,35.91,9,9,1,4,53.34,83.23,78.63,0.255,0.683,0.881,0.878,0.192,Pass
S2553,28,Female,Diploma,2.68,115,56.57,43.67,20,8,0,2,63.75,84.16,71.65,0.275,0.666,0.841,0.455,0.922,Fail
S2554,22,Other,BSc,3.42,107,51.08,22.42,8,15,4,2,93.19,60.67,65.98,0.575,0.262,0.02,0.807,0.093,Fail
S2555,18,Female,MSc,2.1,104,41.91,44.4,17,6,1,8,91.04,87.2,59.97,0.078,0.777,0.032,0.843,0.599,Pass
S2556,20,Other,BSc,2.82,103,16.84,20.31,17,10,3,8,86.93,79.16,82.68,0.637,0.938,0.867,0.076,0.853,Fail
S2557,39,Female,BSc,3.41,122,17.25,13.87,11,9,1,1,99.42,70.24,88.96,0.667,0.317,0.853,0.023,0.838,Fail
S2558,36,Male,MSc,2.45,117,15.16,19.83,9,13,1,1,54.56,67.32,80.6,0.62,0.261,0.006,0.521,0.422,Pass
S2559,24,Female,MSc,3.59,103,40.81,32.42,9,7,0,4,68.07,46.55,95.65,0.863,0.788,0.59,0.151,0.726,Pass
S2560,29,Other,MSc,3.26,120,15.78,21.52,14,7,4,1,66.8,71.87,84.59,0.594,0.023,0.762,0.832,0.774,Pass
S2561,32,Female,BSc,3.18,128,52.13,35.28,13,8,2,1,80.74,49.37,61.54,0.176,0.503,0.527,0.934,0.926,Fail
S2562,22,Male,BSc,2.71,128,59.65,15.66,14,6,4,5,91.01,79.36,73.17,0.062,0.999,0.787,0.376,0.743,Fail
S2563,32,Female,BSc,2.96,124,28.32,36.54,17,13,5,1,69.5,75.68,65.31,0.377,0.936,0.378,0.766,0.155,Fail
S2564,25,Male,MSc,3.19,126,32.68,20.63,23,12,3,6,69.49,57.43,68.24,0.852,0.62,0.808,0.418,0.346,Fail
S2565,27,Male,MSc,2.94,106,45.58,25.51,10,7,5,4,76.5,54.82,92.7,0.533,0.388,0.514,0.431,0.197,Pass
S2566,33,Male,MSc,3.4,124,56.86,30.1,12,12,4,5,84.55,68.56,51.06,0.977,0.016,0.926,0.827,0.421,Fail
S2567,25,Male,BSc,2.87,139,54.7,35.88,13,10,4,9,52.08,70.75,30.92,0.322,0.165,0.133,0.551,0.105,Pass
S2568,18,Female,BSc,2.4,155,12.88,15.74,12,6,3,2,97.71,87.88,78.7,0.476,0.815,0.757,0.133,0.961,Pass
S2569,29,Male,BSc,2.43,122,18.45,42.62,14,11,4,3,45.52,58.24,42.67,0.286,0.706,0.3,0.617,0.572,Pass
S2570,22,Female,BSc,2.01,121,47.73,37.48,19,15,2,3,41.39,64.21,40.8,0.178,0.653,0.326,0.611,0.541,Pass
S2571,20,Male,BSc,2.6,123,44.44,15.53,25,7,1,9,61.53,60.6,99.47,0.843,0.214,0.151,0.855,0.445,Fail
S2572,18,Male,Diploma,3.5,128,16.66,48.87,22,14,2,3,82.09,63.65,48.67,0.782,0.96,0.544,0.301,0.794,Pass
S2573,21,Male,Diploma,3.59,129,35.1,34.92,13,12,5,5,98.68,74.03,44.26,0.931,0.245,0.688,0.781,0.027,Pass
S2574,25,Male,MSc,2.4,110,49.04,25.36,10,10,1,6,95.97,73.45,43.37,0.592,0.633,0.637,0.084,0.022,Fail
S2575,20,Male,BSc,3.92,101,20.94,12.09,18,10,1,6,81.31,61.68,58.86,0.294,0.358,0.145,0.51,0.228,Pass
S2576,27,Male,BSc,3.0,114,53.56,28.99,23,13,4,6,66.19,76.15,58.66,0.338,0.293,0.772,0.877,0.298,Pass
S2577,19,Female,Diploma,3.83,120,12.65,12.41,8,13,1,1,75.75,76.96,74.27,0.377,0.815,0.759,0.709,0.708,Fail
S2578,28,Male,BSc,3.41,108,49.11,24.33,18,10,3,6,98.12,71.61,37.25,0.297,0.937,0.809,0.212,0.662,Pass
S2579,27,Male,Diploma,3.44,118,40.79,23.39,10,8,2,1,55.93,67.14,74.48,0.155,0.578,0.289,0.105,0.603,Pass
S2580,38,Male,BSc,2.17,122,25.76,37.4,16,7,1,6,68.7,44.68,61.75,0.884,0.141,0.899,0.128,0.742,Pass
S2581,31,Female,BSc,2.44,131,46.05,13.66,16,10,4,6,81.57,72.48,44.54,0.99,0.094,0.213,0.464,0.738,Fail
S2582,24,Other,Diploma,2.02,129,49.12,41.98,15,7,4,3,40.62,82.76,84.48,0.898,0.729,0.771,0.452,0.356,Pass
S2583,19,Female,BSc,3.43,128,56.69,19.68,12,10,4,3,62.88,52.92,63.18,0.508,0.65,0.502,0.79,0.157,Fail
S2584,26,Male,MSc,2.69,136,28.39,24.98,16,10,0,6,74.07,86.67,80.19,0.396,0.067,0.671,0.757,0.667,Fail
S2585,33,Male,MSc,3.57,113,44.3,39.76,14,13,2,2,94.06,75.19,94.44,0.955,0.932,0.27,0.243,0.025,Pass
S2586,30,Other,BSc,2.68,114,40.13,33.14,19,9,4,5,99.52,54.25,54.74,0.503,0.861,0.158,0.593,0.72,Pass
S2587,26,Male,BSc,3.64,120,36.26,18.86,17,13,3,3,73.38,49.78,92.85,0.368,0.703,0.837,0.011,0.735,Fail
S2588,37,Male,MSc,2.26,121,54.52,22.38,11,11,4,5,96.67,54.72,44.02,0.6,0.845,0.139,0.807,0.141,Pass
S2589,21,Male,MSc,2.35,111,10.16,18.76,18,11,0,3,45.96,85.55,45.55,0.585,0.271,0.24,0.499,0.757,Fail
S2590,39,Male,BSc,2.68,120,24.11,31.76,19,7,2,2,82.08,55.03,76.46,0.645,0.989,0.119,0.722,0.055,Pass
S2591,27,Male,Diploma,2.82,105,36.91,19.97,18,13,1,4,64.03,80.99,37.18,0.357,0.344,0.256,0.532,0.244,Fail
S2592,39,Female,BSc,2.7,116,18.91,37.66,12,13,2,5,85.06,72.75,61.83,0.368,0.859,0.324,0.986,0.276,Pass
S2593,29,Male,BSc,3.53,116,55.39,31.09,11,12,1,6,92.06,72.81,44.97,0.903,0.431,0.908,0.427,0.77,Pass
S2594,34,Female,BSc,2.19,114,42.38,11.56,15,10,1,2,43.22,91.16,69.96,0.4,0.621,0.051,0.599,0.316,Pass
S2595,31,Male,BSc,2.7,124,33.89,18.96,8,5,4,3,96.13,92.48,86.48,0.996,0.811,0.08,0.198,0.616,Pass
S2596,31,Male,BSc,3.67,127,50.74,14.97,20,13,5,3,44.09,72.21,32.97,0.3,0.213,0.356,0.106,0.554,Pass
S2597,19,Other,Diploma,2.13,118,32.54,22.56,15,9,3,6,85.2,43.92,58.93,0.283,0.867,0.033,0.351,0.55,Fail
S2598,38,Male,BSc,3.88,111,37.93,28.22,15,15,3,1,44.14,49.67,81.15,0.235,0.057,0.072,0.159,0.272,Fail
S2599,37,Female,BSc,3.97,122,10.14,27.8,15,11,5,7,91.7,96.92,53.96,0.706,0.475,0.033,0.155,0.368,Fail
S2600,28,Female,BSc,2.18,135,28.29,38.95,24,10,4,8,52.3,48.08,32.92,0.42,0.063,0.121,0.262,0.837,Fail
S2601,33,Male,MSc,2.58,123,16.94,13.51,18,6,0,7,66.04,90.12,71.4,0.209,0.227,0.495,0.891,0.528,Pass
S2602,36,Other,Diploma,2.74,118,44.48,47.59,14,10,1,4,95.96,72.42,38.41,0.079,0.186,0.856,0.877,0.795,Pass
S2603,23,Male,BSc,3.55,98,33.95,20.43,11,15,5,7,87.52,46.84,55.89,0.542,0.439,0.268,0.548,0.683,Fail
S2604,36,Female,BSc,3.19,132,25.09,18.51,11,8,3,1,87.15,95.17,99.34,0.599,0.226,0.903,0.39,0.885,Fail
S2605,22,Male,BSc,3.29,108,33.39,35.83,13,16,2,8,85.8,95.69,57.86,0.397,0.038,0.738,0.92,0.255,Pass
S2606,21,Female,BSc,3.52,123,20.48,41.25,14,9,0,3,74.17,76.92,89.0,0.542,0.808,0.321,0.286,0.411,Fail
S2607,32,Male,BSc,2.24,129,56.25,22.03,10,10,4,9,97.09,63.33,90.19,0.551,0.553,0.486,0.82,0.153,Fail
S2608,21,Female,BSc,3.67,120,12.7,38.61,20,9,0,1,89.9,76.45,48.4,0.085,0.169,0.704,0.145,0.323,Pass
S2609,37,Female,BSc,3.41,120,53.27,44.77,11,12,3,6,66.42,77.67,71.69,0.88,0.14,0.528,0.506,0.034,Pass
S2610,27,Other,MSc,3.15,136,35.57,39.51,11,5,5,1,84.55,77.33,96.32,0.115,0.95,0.961,0.875,0.432,Fail
S2611,39,Other,BSc,3.78,116,40.95,6.54,16,3,4,8,99.89,84.0,72.44,0.593,0.824,0.676,0.895,0.316,Fail
S2612,20,Female,Diploma,3.4,124,25.13,42.23,11,11,3,3,92.26,44.03,86.93,0.624,0.567,0.985,0.878,0.165,Fail
S2613,22,Female,Diploma,2.4,120,58.33,39.85,15,6,1,4,40.07,46.15,62.38,0.059,0.446,0.546,0.79,0.16,Fail
S2614,23,Male,MSc,2.86,122,24.09,35.12,14,9,0,6,84.27,56.97,80.35,0.92,0.572,0.843,0.836,0.952,Fail
S2615,38,Male,BSc,2.99,130,39.44,39.2,18,7,5,4,93.87,60.98,31.53,0.659,0.784,0.821,0.468,0.432,Pass
S2616,39,Male,BSc,2.11,128,59.67,49.07,11,10,1,8,59.67,78.28,85.12,0.947,0.067,0.953,0.578,0.295,Pass
S2617,25,Male,BSc,3.91,109,54.05,24.4,22,15,2,9,98.65,50.31,77.03,0.557,0.638,0.111,0.67,0.903,Pass
S2618,24,Male,MSc,2.26,128,36.82,8.03,16,7,1,5,64.08,72.46,55.12,0.971,0.6,0.327,0.563,0.003,Pass
S2619,38,Female,BSc,3.39,130,59.52,25.74,17,10,0,1,65.27,51.12,59.19,0.919,0.785,0.166,0.609,0.021,Pass
S2620,27,Male,Diploma,3.01,118,45.07,7.09,10,13,2,8,49.65,61.33,52.86,0.216,0.17,0.156,0.552,0.964,Pass
S2621,23,Female,Diploma,2.05,118,20.44,18.24,18,12,3,2,45.8,96.13,66.7,0.13,0.873,0.082,0.083,0.628,Pass
S2622,31,Male,BSc,3.85,124,30.28,31.41,17,9,5,6,72.2,93.74,37.61,0.575,0.344,0.533,0.755,0.773,Fail
S2623,21,Male,MSc,3.7,130,26.72,18.93,11,12,2,6,76.17,97.19,89.14,0.012,0.078,0.003,0.016,0.84,Pass
S2624,30,Female,BSc,3.05,125,27.2,35.84,11,7,0,7,62.01,75.49,63.46,0.084,0.711,0.98,0.821,0.066,Pass
S2625,37,Female,BSc,2.46,112,48.02,41.99,15,9,4,9,76.4,70.08,33.02,0.894,0.958,0.706,0.616,0.602,Fail
S2626,34,Female,BSc,2.24,113,39.21,23.92,13,4,2,1,63.68,90.93,68.71,0.82,0.553,0.334,0.97,0.048,Pass
S2627,24,Female,BSc,2.73,131,11.9,45.51,15,12,3,8,92.09,44.78,95.14,0.665,0.586,0.639,0.642,0.124,Fail
S2628,21,Male,Diploma,2.51,122,53.87,8.59,23,8,2,5,97.23,98.71,36.12,0.134,0.067,0.938,0.61,0.077,Fail
S2629,31,Female,BSc,3.01,139,24.84,42.81,24,13,5,6,75.61,67.74,38.62,0.434,0.359,0.148,0.822,0.776,Fail
S2630,20,Male,BSc,3.93,125,59.85,42.29,20,10,1,8,90.54,80.55,57.1,0.464,0.522,0.436,0.551,0.733,Fail
S2631,22,Male,MSc,3.15,110,57.71,19.49,12,8,4,8,91.22,83.71,81.49,0.876,0.592,0.126,0.772,0.372,Fail
S2632,33,Male,MSc,3.78,112,57.03,18.44,18,6,0,7,82.83,77.73,72.32,0.63,0.199,0.163,0.053,0.314,Pass
S2633,37,Male,BSc,3.3,115,50.56,18.73,18,9,4,7,51.52,93.49,62.06,0.597,0.319,0.241,0.995,0.999,Pass
S2634,21,Male,Diploma,2.95,151,21.03,41.51,21,8,1,1,49.3,57.29,99.49,0.605,0.324,0.862,0.737,0.616,Pass
S2635,19,Other,MSc,3.71,127,36.63,42.42,16,11,4,8,95.17,71.94,43.01,0.908,0.445,0.255,0.967,0.86,Pass
S2636,35,Other,BSc,2.94,110,21.22,19.84,12,14,1,3,55.9,65.82,87.52,0.912,0.918,0.383,0.861,0.889,Pass
S2637,36,Male,BSc,3.74,115,22.98,31.67,15,11,5,5,54.78,82.25,38.67,0.548,0.625,0.577,0.016,0.536,Pass
S2638,36,Male,BSc,2.58,124,40.55,11.25,21,9,2,4,49.97,63.71,42.57,0.038,0.451,0.046,0.455,0.305,Fail
S2639,34,Male,Diploma,2.26,130,12.04,26.1,18,6,0,3,71.65,93.57,50.68,0.774,0.479,0.512,0.904,0.482,Pass
S2640,31,Male,MSc,3.71,135,58.47,49.95,15,10,1,5,80.62,69.43,91.12,0.156,0.113,0.306,0.265,0.818,Fail
S2641,36,Other,Diploma,3.17,117,55.93,12.15,16,11,1,3,80.57,72.16,61.09,0.759,0.059,0.201,0.449,0.087,Pass
S2642,39,Male,BSc,3.78,116,29.04,47.64,10,11,2,9,55.66,69.6,57.7,0.166,0.908,0.541,0.797,0.331,Fail
S2643,30,Female,BSc,3.88,127,35.77,42.09,8,8,1,9,45.69,77.36,64.35,0.375,0.858,0.657,0.678,0.639,Pass
S2644,29,Male,BSc,2.11,99,33.31,48.75,17,12,0,6,58.61,70.62,74.16,0.541,0.991,0.894,0.711,0.678,Fail
S2645,23,Other,BSc,3.0,129,54.11,13.08,13,13,3,3,70.21,96.25,59.64,0.084,0.485,0.496,0.052,0.756,Pass
S2646,38,Male,MSc,2.75,113,44.43,14.61,16,11,4,5,76.75,47.87,97.38,0.002,0.425,0.903,0.34,0.583,Fail
S2647,21,Female,MSc,3.25,104,23.91,5.76,17,10,5,8,56.24,40.81,39.47,0.308,0.179,0.73,0.205,0.072,Fail
